LNR,RESPONSE
55882,0.006354866555930435
51384,0.015515977188199363
51703,0.02332915070573595
51706,0.008688534646084194
51711,0.03272810147648973
52041,0.0035498603658730282
52047,0.015831479263331786
52369,0.008347206561209968
52689,0.009566495341726064
53331,0.006249810698813738
53341,0.004854666372944287
63455,0.026402200522440127
63780,0.0028592395421791314
63783,0.011496467406801669
64096,0.008068619247807631
64104,0.003580837142319928
64109,0.017248290378596556
64422,0.017748133644915624
65391,0.011725739492726109
65705,0.005138533148617772
65709,0.004516909025721814
61568,0.009606803169851182
62203,0.006379545004708602
62850,0.006537703565004583
62851,0.022459992392968336
63164,0.01113390556342176
63491,0.005024431398828988
63796,0.022183811558415464
63799,0.02212821996520616
63802,0.007598768359261756
63812,0.010593774848970056
64127,0.003650291493190745
64449,0.009048391838445139
64771,0.00930930128798565
65082,0.011725739492726109
65399,0.003894429024119872
66039,0.011725739492726109
66048,0.004660386561979816
71758,0.02997717454084092
72077,0.011429579536036046
72087,0.011429579536036046
72405,0.009045908544795853
72723,0.012222261494801177
72735,0.019824346791437627
73046,0.006383283449292262
73682,0.005133812881596703
73694,0.014502979466807491
73696,0.00949792780984705
74317,0.013876623207943736
74974,0.006440910669083273
75286,0.007449685631121591
75605,0.00381506630064129
75612,0.010219144538528914
75929,0.009673229590203081
76239,0.010762541817610374
71471,0.004965888763165809
71776,0.004205884531900531
71779,0.011467668565849949
72112,0.004419156141929474
72417,0.0053748138067133315
72420,0.008290450880413256
72425,0.02450090982308187
73073,0.005681813468429028
73393,0.003533716741770682
73714,0.004531445857352605
74337,0.017481014974020218
74347,0.00788675292572824
74354,0.020567073949522178
74666,0.006176764183684419
74667,0.011243404292303253
74990,0.021545918378564347
75949,0.010078273221003181
75952,0.006088217778152639
71486,0.02929896870699779
71805,0.021998393912755584
71813,0.010624584993732087
72130,0.006984463623718109
72437,0.01353012586621568
82469,0.011280879973731207
82788,0.01939953560271681
82793,0.010423211795615079
83111,0.009730457928413037
83113,0.004436263062215935
83420,0.026002863282691007
83425,0.022842362865999426
83428,0.011280879973731207
83433,0.02334510039377511
83759,0.01626704818913476
84381,0.0167080136383101
84709,0.024244833357800154
85024,0.024620392918839263
85026,0.0051537127232201795
85671,0.021039788448706825
35158,0.016843727577239672
34851,0.0029251982802094806
34853,0.018601760066561272
34859,0.008976678554992956
35162,0.017845606134375858
35165,0.010834619950228939
34865,0.005347361466064329
34877,0.0059547055550478525
34898,0.002488463275719971
35203,0.008849094537788859
34902,0.014104561118735516
34907,0.004140355341222273
34930,0.027511968053869754
34939,0.006198780549186014
35249,0.017598088367286602
35561,0.01114285186111007
35568,0.010834619950228939
35572,0.0066254879501662246
35574,0.009900789454685437
35575,0.012452420712749802
35889,0.010834619950228939
35583,0.007268413622219757
35587,0.006692246098092933
35597,0.0187140454823515
35900,0.0034312319307204914
35602,0.014732720011079416
35606,0.017732711044341657
35922,0.007952762703637178
35936,0.011373723476261567
41020,0.018726437216685713
41028,0.02092747946641243
41344,0.0045225848186569596
41666,0.010937450002821189
42319,0.021766591595668027
42634,0.012329249340475579
42944,0.009878696667368233
42952,0.0042677355637457046
42954,0.002552222632893729
43274,0.006183278153638751
43582,0.010834619950228939
43590,0.011639685264525261
43594,0.04190400344073017
43909,0.005816807797223778
43917,0.010565315132994826
44561,0.008068462599699042
45202,0.015548096915317297
45210,0.0027170444663162214
41684,0.025709886211029282
41691,0.005617463311349286
42333,0.02802430396344061
42660,0.014738635530357255
42963,0.0070647717831776305
42979,0.007036949078306514
43287,0.004605014323474394
44582,0.011725739492726109
45233,0.027633455491039894
45544,0.013464646691788517
45550,0.003439557663870597
40729,0.0052574711196280806
41379,0.014266104601265426
41395,0.009504514839844483
4332,0.013005911361862611
4346,0.007766128064402966
4044,0.03266980294073371
5031,0.00634497669543689
5033,0.0027960920393511734
5057,0.02852675874006559
4737,0.0057571514700430135
5067,0.02476374767659769
4757,0.005449349129137995
4758,0.011496467406801669
4762,0.017810369745221558
4780,0.01168680343275278
5183,0.0051709260091650075
5191,0.00948261306720941
5198,0.011725739492726109
4802,0.007117535345379135
5126,0.011496467406801669
5132,0.01331097367976698
4830,0.018060871665371805
5154,0.010313709145469398
4854,0.011725739492726109
4861,0.009678402382968233
5180,0.011439338139866601
4574,0.008389681245601974
4896,0.012046344116128625
4592,0.010691098376030881
4599,0.003332790674522595
4914,0.01880265971315306
4604,0.00921986553589238
4932,0.02040592480424941
4623,0.0101298648250389
4633,0.020921460459265743
4636,0.003163859438449315
4944,0.00847979881483989
4949,0.010106547754608525
4644,0.011725739492726109
4977,0.017542951685621616
4674,0.011725739492726109
4986,0.03256306073130703
4683,0.0027887771301793726
4686,0.00326159397783425
4691,0.006666432909361764
4700,0.012573568303108145
5018,0.00880587498511517
5341,0.010667178019788686
5646,0.027291668790483465
5647,0.01168680343275278
5649,0.0060462436579518586
5661,0.008652812396070582
5671,0.02504147583787926
5677,0.014010414793631612
5375,0.009913419043935367
5396,0.012088941672707496
5410,0.005836532352748659
5411,0.009005498980656992
5714,0.016002249501247755
5427,0.004709431066464042
5436,0.004031236842192764
5725,0.018674154045001362
5733,0.01785772095587733
5454,0.01663966514101627
10241,0.0021463212469731586
10566,0.008406861655601585
10579,0.009544390473145878
929,0.015198861504414848
935,0.020015772717308703
1261,0.003924588334515166
951,0.015611314976564162
952,0.010038640557351198
955,0.005187230114516608
1295,0.031588530591060704
966,0.0027728506849185887
974,0.018810838947872617
1305,0.005468629752245169
995,0.014316059155592977
998,0.005037450711942792
1403,0.02175122528172092
1001,0.014536311775581429
1009,0.012075276433739847
1338,0.03447244958671278
1029,0.010652388162501877
1053,0.009112197023584671
1062,0.002460890968102002
1067,0.009173427655791959
1071,0.009366242689282992
9957,0.01299045389183805
9960,0.024781112778270487
9671,0.010834619950228939
9680,0.011458624597495795
9982,0.020963257483113534
9700,0.010277816487119722
9712,0.010786877658379606
10023,0.015556018416611835
10042,0.012435203711957922
10043,0.017427924457485852
10048,0.030558938891793685
10049,0.004558229264072734
10054,0.005037497277744226
10057,0.005164491661868841
10388,0.0026578413551935224
10396,0.005114937476797922
10700,0.020205072791905095
10716,0.011725739492726109
10418,0.010821582488499652
10730,0.02532245017998597
10733,0.008814101983284807
10429,0.025123406551894312
10844,0.005208717239578396
10856,0.0042523994789709614
10448,0.0033935848527090447
10451,0.004702837875936838
10458,0.011118692109857015
10743,0.003445319779262912
10753,0.006241163875079337
10756,0.009689337873675524
10465,0.021102554952400508
10488,0.015286653796514406
10490,0.008639364009493786
10495,0.011725739492726109
10510,0.01634015514114447
10818,0.02565870137228183
10531,0.004740032111728567
10823,0.014944724688304769
10544,0.03138062234832321
10553,0.012968914981287043
31437,0.0053307457295251204
31442,0.008463115076975773
31451,0.011562273371482438
31453,0.025570179629344457
31143,0.00600146619168932
31146,0.005420309761004445
31149,0.010834619950228939
31460,0.0035288941095041526
31466,0.01189112993812048
31472,0.011725739492726109
31788,0.004068963394423901
32113,0.01168680343275278
31807,0.011710444187930096
32122,0.01498529444327814
32127,0.011693306845107094
31820,0.0060267954065484595
31832,0.011725739492726109
32267,0.010919536144407046
31860,0.028546810224412186
31873,0.007395770925327379
32168,0.016499346330924716
32177,0.010798610576671733
31882,0.013198301176380116
31896,0.025363975159774378
31910,0.00985675913558771
32211,0.025576569663633725
32232,0.03189275198362075
31943,0.01168680343275278
31950,0.013566964723454724
32243,0.030548317309300934
31966,0.024778598081242317
31976,0.03392521996704707
31666,0.007267815575454086
31674,0.015725870573633713
31989,0.018286705360948508
31990,0.005650321704365893
31991,0.005052605999506569
31997,0.003759068733167365
31692,0.011725739492726109
31719,0.004526524367490051
31723,0.03304440970726213
32039,0.007386275662948276
32042,0.007326953730862498
31739,0.011725739492726109
32061,0.005906983590910449
32062,0.007870489347832871
44333,0.007735331284249803
44656,0.009523814748686821
44658,0.008888483272981793
44976,0.006067895876705265
44990,0.011496467406801669
45312,0.01223845761924229
45644,0.007893246215809559
41146,0.01168680343275278
41459,0.022737193986348762
41462,0.00851357564831423
41787,0.01029757119217382
42422,0.010033302162832219
42743,0.004627097538150129
43076,0.004289668259795703
44350,0.008727488709288238
44353,0.0053217997285604736
44356,0.01579917053426058
25163,0.010834619950228939
25490,0.0139694114482466
25811,0.011725739492726109
25501,0.00985587547586024
25502,0.0036021434479698074
25505,0.007687391671719932
25835,0.012680301895573154
25966,0.010457164845215488
25973,0.004303779557723936
25570,0.0060832434985218665
25862,0.004555873214973467
25871,0.004278771318136589
25877,0.008404585598347237
34738,0.010827263607033365
34445,0.019683990450280815
34447,0.004312298926803149
34754,0.012557815726757649
34764,0.042928655285759516
34772,0.005743941239888635
34775,0.005831963844131713
34484,0.009446273042541123
34180,0.007254441197443797
34199,0.010153883072996476
34527,0.011725739492726109
34226,0.015224814242143421
34555,0.01735892183237076
34243,0.007282483636116542
34252,0.006684012515628019
34267,0.0026075956493229026
34276,0.014186163899259524
34584,0.005067083303974767
34283,0.011725739492726109
34290,0.013341221560033624
34291,0.023579122901694678
34295,0.019966669426125468
34599,0.006632474501030999
34603,0.021470730646769166
35267,0.014226072300354308
35270,0.012592891941426156
35279,0.01227843859365718
35300,0.005676372650852584
34981,0.009639193542180813
35338,0.012199639833963133
35425,0.003930531195096779
35426,0.007807978436784564
35432,0.020832248268086166
35022,0.030988560462508714
35347,0.03151271272572829
35062,0.024365754729988993
35072,0.015600145779126051
35104,0.018331768076630686
35106,0.010497325821441613
35114,0.00823688033357188
35131,0.010696845526549738
21744,0.0036238085493570456
21754,0.007205231367215221
21784,0.0060060126326589355
22088,0.0046159595924805796
22095,0.009701141054207423
21806,0.0070330666685485535
21811,0.005115107882613992
22099,0.01882742034182471
22104,0.019605083952480687
21819,0.011725739492726109
21822,0.0032524014495155682
21834,0.004544358129804616
21858,0.01868764768361873
21862,0.030405224476235285
21875,0.006557210604197519
22163,0.006636978537243748
21909,0.005248751449008379
21910,0.012435803670736706
21913,0.015687165612519732
21650,0.005419063651306847
21966,0.008263779272739254
21977,0.010834619950228939
21662,0.007573664927172865
21665,0.004221131584041377
21668,0.005502975112543328
21683,0.02242516621512606
21697,0.008929341874857902
22665,0.010345526664908263
31548,0.004903174444437563
31553,0.002956579686251242
31555,0.005122092556150702
31232,0.004357633938776502
31647,0.006350206581288748
31243,0.008314576471131055
31266,0.014194045618011169
31274,0.022669596189938666
31590,0.013075878051812246
31294,0.006748767574950955
31296,0.02473439172012831
31600,0.0074757572074284715
31314,0.0034822652849181256
31358,0.015409455329891039
31369,0.00454442371145546
31376,0.005606453390693667
31070,0.011504473353705752
31382,0.023839649413644977
31385,0.0029047976197682404
31393,0.007224111897376971
31086,0.00822274767069917
31114,0.005669996257962177
12861,0.0035742952250554486
13182,0.011725739492726109
13185,0.0034817098343635135
13190,0.0036231378794668342
13194,0.032560588925424384
13536,0.01168680343275278
13542,0.013605712260729614
13559,0.010402955939208858
13600,0.023136347974810182
13608,0.013453016483228003
13922,0.011712619685321925
13934,0.010946916087818172
13634,0.004474732600340129
13948,0.018987862511347618
13961,0.029127464271982033
13973,0.01743341541876378
13976,0.010233303692618155
13987,0.004485068726890791
13989,0.004472411328959629
13993,0.013356593414506995
13685,0.01002538210115471
13397,0.008233886049739752
13714,0.0038232587957784613
13408,0.0070158903785977585
13416,0.017650182938017834
13734,0.012759841415036523
13429,0.011725739492726109
13743,0.012033814235242125
13745,0.0085684437047898
13440,0.025898465889741727
13455,0.006515610489660192
13461,0.010834619950228939
13469,0.021309432717573414
13780,0.011409718936625996
13483,0.00245652342698992
13486,0.004282419204895967
13805,0.024798628927205548
13503,0.01896936104367533
13821,0.01069299913750495
14154,0.01288134810273872
14463,0.007974637422946166
14464,0.015128898579667092
14467,0.005005987288009827
14484,0.009859477879358938
14494,0.010127044026646912
14182,0.02856292451406208
14513,0.008766148933963162
14517,0.01168680343275278
14200,0.009003811546220649
14230,0.011725739492726109
14533,0.005558874756557317
14536,0.007872021699293484
14245,0.01606640055718783
14246,0.007791132448973481
14260,0.004607603384362545
14263,0.03076932237946855
14571,0.011496467406801669
14574,0.003940256219556698
14278,0.006567151786392172
14279,0.007098852978214746
14585,0.01506644347653602
14589,0.02241958134878704
14590,0.009925824449057687
3494,0.008783374785053658
3497,0.010532162781976375
3824,0.00742760290193803
3839,0.011060578668902995
3513,0.022074221845241417
3937,0.00879975585797864
3532,0.004591137812331091
3533,0.01506279120323187
3537,0.027231906956004606
3848,0.011281257107032998
3543,0.014166088194565711
3549,0.014345627983768785
3553,0.0072306529115544515
3871,0.009545155584211795
3880,0.002496384078281596
3568,0.022075887391688146
3573,0.009444262666391343
3898,0.02417512531682261
3585,0.006963665813560838
3591,0.011281257107032998
3313,0.01571718984631363
3628,0.011432774013722525
3356,0.01349727689898748
3666,0.004152436121858961
3390,0.012692205164730706
3704,0.003816847101102684
3719,0.005153117595138896
3406,0.011281257107032998
3722,0.015253712309814885
3438,0.021907079755641615
3743,0.007668045978761547
3751,0.003042829387344743
4386,0.011207595664760673
4081,0.00820372927180149
4084,0.004391700214441516
4086,0.01773944477835024
4407,0.011725739492726109
4420,0.010834619950228939
4106,0.01686184813886645
4108,0.004787892369576433
4113,0.01784515209190186
4114,0.007495495680825754
4429,0.009861707549827235
4433,0.020318892524050818
4124,0.01810651716597674
4145,0.029857285860150264
4465,0.011725739492726109
4218,0.004056348482821905
4504,0.005398813140592202
4520,0.011725739492726109
4523,0.015716615249738573
4249,0.003158189114537282
3946,0.0023777954071691246
3950,0.014583928872618338
4293,0.01631221457810723
5752,0.011725739492726109
5470,0.01330633933602376
5775,0.00567207973759524
5777,0.003246051404171785
5492,0.008971276904590389
5494,0.023012085721613267
5495,0.010363560572479578
5788,0.022286023409710764
5793,0.010834619950228939
14054,0.02656930363961953
14057,0.009572305370495079
14398,0.004630967161937811
14416,0.009469788050501074
14098,0.014735049095633005
14100,0.01168680343275278
14103,0.024109722492016077
14106,0.0047338840027760926
14421,0.011725739492726109
14426,0.027169798126868556
14430,0.012804011174361512
14128,0.004938910287603299
14130,0.008454078564379458
15110,0.023448528118292226
14789,0.014137061619713578
14793,0.0058400060830551565
15120,0.004898772129238939
15128,0.0056340360473511614
15138,0.006068734078988188
14849,0.006828335605416985
14853,0.007311858759954462
14859,0.0040469546974916774
15199,0.022183003005579092
14903,0.007156120647395222
14929,0.005495892328387342
14935,0.029081236960026763
15253,0.003481239213515317
14937,0.005557649333442284
14949,0.013362908721629098
14951,0.023058964630836034
14676,0.01168680343275278
15000,0.03249163044094471
15014,0.0040180506117972106
14712,0.014624502714539776
15022,0.0033068196261125003
15037,0.010072208549937674
15041,0.0029047782450591017
14753,0.0069403317436151565
15062,0.013690890818327466
15072,0.0056955527842544595
14772,0.024105982363635408
14775,0.003824652563334742
15736,0.002432179504499237
15421,0.006704227124709468
15424,0.02026722632845298
15437,0.0092877846760297
15752,0.02051060440611635
15755,0.010834619950228939
2158,0.00493050108280654
2160,0.009698983574837108
2161,0.005528657788662295
2490,0.010865011941628469
2493,0.005859298777650371
2497,0.015280009360410246
3120,0.004148784593969689
3123,0.010818861471952174
2830,0.011281257107032998
3145,0.01755522463574889
2871,0.004657830119962924
3282,0.010036619857363134
3288,0.0017311537798977937
2883,0.008491537204201859
3187,0.010334706211691249
2904,0.02606675621204461
2909,0.004869206253978978
3205,0.011281257107032998
3234,0.025006627466376104
3244,0.005227070078952241
3245,0.007458482404957863
3248,0.03047870786509413
2960,0.010423560558327931
2964,0.011715260136651176
3260,0.008722321147989013
3275,0.02506317843415375
3279,0.017861488650734704
2984,0.00793389945945965
2987,0.01130454519047226
2992,0.01806650644451704
2708,0.00648299452694314
2718,0.023660803955149703
3022,0.026255737127131955
3036,0.004445606321418825
2720,0.005193008286395723
2735,0.003974893052215219
3053,0.003342166395524844
3060,0.011060578668902995
3071,0.014012524854546602
3760,0.004131449676314626
12309,0.0072331765131160896
12322,0.018446265936315563
12352,0.02227667092706865
12692,0.006097681377375553
12382,0.01168680343275278
12703,0.004349770877266795
12710,0.0035390756462053553
12727,0.007578521556609594
12428,0.01926259215734037
12444,0.004831495672770939
12447,0.014191162223188208
12451,0.024469602659234053
77557,0.0045489080142312776
78505,0.011243404292303253
78821,0.0029693053616889737
79784,0.003255155296894421
80100,0.007199534706682898
80423,0.0061194781564452
80437,0.029365044441763917
80750,0.020204435098720636
81060,0.015918621673886506
81068,0.004935392349292144
81075,0.010660249037569085
81381,0.011280879973731207
76604,0.011617590691442269
77252,0.003794410816299003
77562,0.005136926658239885
78212,0.004691851217971654
78214,0.03467554393822222
78518,0.004065785192721654
78520,0.03619942256828535
78521,0.016652602432590244
78857,0.011063459712073332
79163,0.008312349725566463
79803,0.005335846501560615
80123,0.0038740492596277217
80136,0.029466310106480632
80138,0.0056675519112323386
80450,0.0021106527024488523
80454,0.004240531524659651
80455,0.02146360428395047
80457,0.025119478121341743
81401,0.004074497732832985
2266,0.006088730279396762
2595,0.01067366809868618
2289,0.004947002720616601
2609,0.00459173256539438
2611,0.010865011941628469
2613,0.005871787765608461
2616,0.004724381162571211
2628,0.014956120642832907
2654,0.0037511268601955173
2346,0.005863432567186677
2356,0.016911853808725903
2057,0.010865011941628469
2364,0.01850709515966749
2372,0.01689101658074329
2083,0.010652388162501877
2115,0.0035316203565729882
2116,0.01102220878970498
2117,0.024033435457120784
2442,0.011189289789892738
2454,0.007130485695532104
2147,0.003536073686525854
71153,0.01265405058704007
66365,0.013899756448946948
66998,0.01084243896904643
67003,0.0030193462293987023
67007,0.035980109669417684
67012,0.00431900628290633
67317,0.02811549463804098
57463,0.007710249330319902
58098,0.01013604639634359
58105,0.003722663499457202
58414,0.008985931691453269
58420,0.03347041777719139
58746,0.011496467406801669
59061,0.011496467406801669
59068,0.036313025587261266
59375,0.011496467406801669
59376,0.005867170301252631
59387,0.0069563396344346
59700,0.010834619950228939
60026,0.01806324016819984
60028,0.013180877142767737
60348,0.006331361019524867
60655,0.008001295297800894
60657,0.01168680343275278
60973,0.019723785107842104
56201,0.019823176741271875
56525,0.005254406527203994
56837,0.003579272275748762
56843,0.006195521043635559
56845,0.008032787982570913
57164,0.011725739492726109
57805,0.012095003076015855
57806,0.003367020246651773
57808,0.008053687230929705
58111,0.025163433255054175
58436,0.03105262535538763
58447,0.0042095916977200635
58751,0.01108031808103024
59073,0.011496229406192694
59396,0.007059312354574323
59405,0.011725739492726109
59716,0.010025059945204768
60037,0.0069045299420228854
60045,0.011725739492726109
60357,0.004399362303707647
60363,0.0068447608141581195
60672,0.0287426660064046
60684,0.011496467406801669
60687,0.020356251817645388
61006,0.003582921907769353
56220,0.02052391413788394
56222,0.009121339673251454
56539,0.003915426733550184
56540,0.013831763936600704
56548,0.004115857030672993
57497,0.012567757137169722
57509,0.011725739492726109
57821,0.005836296869366161
58135,0.0062728707439928125
58458,0.011725739492726109
58790,0.011871591267221569
59424,0.0036488931531111716
59425,0.019402290301277603
65474,0.005474753820224112
65484,0.004240839236019787
65797,0.004637951678282935
65810,0.006043263553260512
65812,0.006743601416137784
70503,0.011467668565849949
70505,0.00635205514794388
70825,0.01879855047456135
70831,0.00793319859853875
70832,0.00833631180497926
32454,0.024375857977886432
32781,0.023130162427084097
32789,0.007321914518274325
32812,0.005467050735355919
32506,0.006447199055397763
32512,0.028066858079507612
32844,0.033347972157351434
32845,0.02462291859813226
32852,0.03068926205894982
32875,0.003248614355977685
